Log file open, 01/31/23 22:51:48
[2023.01.31-21.51.48:857][  0]LogInit: Setting process to per monitor DPI aware
[2023.01.31-21.51.48:867][  0]LogWindowsTextInputMethodSystem: Available input methods:
[2023.01.31-21.51.48:867][  0]LogWindowsTextInputMethodSystem:   - English (United States) - (Keyboard).
[2023.01.31-21.51.48:867][  0]LogWindowsTextInputMethodSystem:   - Czech (Czechia) - (Keyboard).
[2023.01.31-21.51.48:867][  0]LogWindowsTextInputMethodSystem:   - English (United States) - Touch Input Correction (TSF IME).
[2023.01.31-21.51.48:867][  0]LogWindowsTextInputMethodSystem: Activated input method: Czech (Czechia) - (Keyboard).
[2023.01.31-21.51.48:876][  0]LogSlate: New Slate User Created. Platform User Id 0, User Index 0, Is Virtual User: 0
[2023.01.31-21.51.48:876][  0]LogSlate: Slate User Registered.  User Index 0, Is Virtual User: 0
[2023.01.31-21.51.48:925][  0]LogD3D12RHI: Display: Creating D3D12 RHI with Max Feature Level SM6
[2023.01.31-21.51.48:926][  0]LogWindows: Attached monitors:
[2023.01.31-21.51.48:926][  0]LogWindows:     resolution: 1862x1036, work area: (-1862, 0) -> (0, 976), device: '\\.\DISPLAY1'
[2023.01.31-21.51.48:926][  0]LogWindows:     resolution: 1920x1080, work area: (0, 0) -> (1920, 1032), device: '\\.\DISPLAY2' [PRIMARY]
[2023.01.31-21.51.48:926][  0]LogWindows: Found 2 attached monitors.
[2023.01.31-21.51.48:926][  0]LogWindows: Gathering driver information using Windows Setup API
[2023.01.31-21.51.48:926][  0]LogRHI: RHI Adapter Info:
[2023.01.31-21.51.48:926][  0]LogRHI:             Name: NVIDIA GeForce RTX 3080
[2023.01.31-21.51.48:926][  0]LogRHI:   Driver Version: 527.56 (internal:31.0.15.2756, unified:527.56)
[2023.01.31-21.51.48:926][  0]LogRHI:      Driver Date: 12-5-2022
[2023.01.31-21.51.48:926][  0]LogD3D12RHI:     GPU DeviceId: 0x2216 (for the marketing name, search the web for "GPU Device Id")
[2023.01.31-21.51.48:926][  0]LogD3D12RHI: InitD3DDevice: -D3DDebug = off -D3D12GPUValidation = off
[2023.01.31-21.51.48:928][  0]LogD3D12RHI: [Aftermath] Aftermath crash dumping enabled
[2023.01.31-21.51.48:928][  0]LogD3D12RHI: Emitting draw events for PIX profiling.
[2023.01.31-21.51.48:979][  0]LogD3D12RHI: [Aftermath] Aftermath enabled and primed
[2023.01.31-21.51.48:979][  0]LogD3D12RHI: [Aftermath] Aftermath resource tracking enabled
[2023.01.31-21.51.48:979][  0]LogD3D12RHI: ID3D12Device1 is supported.
[2023.01.31-21.51.48:979][  0]LogD3D12RHI: ID3D12Device2 is supported.
[2023.01.31-21.51.48:979][  0]LogD3D12RHI: ID3D12Device3 is supported.
[2023.01.31-21.51.48:979][  0]LogD3D12RHI: ID3D12Device4 is supported.
[2023.01.31-21.51.48:979][  0]LogD3D12RHI: ID3D12Device5 is supported.
[2023.01.31-21.51.48:979][  0]LogD3D12RHI: ID3D12Device6 is supported.
[2023.01.31-21.51.48:979][  0]LogD3D12RHI: ID3D12Device7 is supported.
[2023.01.31-21.51.48:979][  0]LogD3D12RHI: ID3D12Device8 is supported.
[2023.01.31-21.51.48:979][  0]LogD3D12RHI: ID3D12Device9 is supported.
[2023.01.31-21.51.48:979][  0]LogD3D12RHI: ID3D12Device10 is supported.
[2023.01.31-21.51.48:979][  0]LogD3D12RHI: Bindless resources are supported
[2023.01.31-21.51.48:979][  0]LogD3D12RHI: D3D12 ray tracing tier 1.1 and bindless resources are supported.
[2023.01.31-21.51.48:979][  0]LogD3D12RHI: Mesh shader tier 1.0 is supported
[2023.01.31-21.51.48:979][  0]LogD3D12RHI: AtomicInt64OnTypedResource is supported
[2023.01.31-21.51.48:979][  0]LogD3D12RHI: AtomicInt64OnGroupShared is supported
[2023.01.31-21.51.48:979][  0]LogD3D12RHI: AtomicInt64OnDescriptorHeapResource is supported
[2023.01.31-21.51.48:979][  0]LogD3D12RHI: Shader Model 6.6 atomic64 is supported
[2023.01.31-21.51.49:010][  0]LogD3D12RHI: [GPUBreadCrumb] Successfully setup breadcrumb resource for DiagnosticBuffer (3D)
[2023.01.31-21.51.49:010][  0]LogD3D12RHI: [GPUBreadCrumb] Successfully setup breadcrumb resource for DiagnosticBuffer (Copy)
[2023.01.31-21.51.49:011][  0]LogD3D12RHI: [GPUBreadCrumb] Successfully setup breadcrumb resource for DiagnosticBuffer (Compute)
[2023.01.31-21.51.49:023][  0]LogD3D12RHI: Display: Not using pipeline state disk cache per r.D3D12.PSO.DiskCache=0
[2023.01.31-21.51.49:023][  0]LogD3D12RHI: Display: Not using driver-optimized pipeline state disk cache per r.D3D12.PSO.DriverOptimizedDiskCache=0
[2023.01.31-21.51.49:023][  0]LogRHI: Texture pool is 5858 MB (70% of 8369 MB)
[2023.01.31-21.51.49:023][  0]LogD3D12RHI: Async texture creation enabled
[2023.01.31-21.51.49:023][  0]LogD3D12RHI: RHI has support for 64 bit atomics
[2023.01.31-21.51.49:038][  0]LogTurnkeySupport: Running Turnkey SDK detection: ' -ScriptsForProject="C:/Users/fansi/Documents/Unreal Projects/RealAI/RealAI.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="C:/Users/fansi/Documents/Unreal Projects/RealAI/Intermediate/TurnkeyReport_0.log" -log="C:/Users/fansi/Documents/Unreal Projects/RealAI/Intermediate/TurnkeyLog_0.log" -project="C:/Users/fansi/Documents/Unreal Projects/RealAI/RealAI.uproject"  -platform=all'
[2023.01.31-21.51.49:038][  0]LogMonitoredProcess: Running Serialized UAT: [ cmd.exe /c ""C:/Program Files/Epic Games/UE_5.1/Engine/Build/BatchFiles/RunUAT.bat"  -ScriptsForProject="C:/Users/fansi/Documents/Unreal Projects/RealAI/RealAI.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="C:/Users/fansi/Documents/Unreal Projects/RealAI/Intermediate/TurnkeyReport_0.log" -log="C:/Users/fansi/Documents/Unreal Projects/RealAI/Intermediate/TurnkeyLog_0.log" -project="C:/Users/fansi/Documents/Unreal Projects/RealAI/RealAI.uproject"  -platform=all" ]
[2023.01.31-21.51.49:056][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatASTC
[2023.01.31-21.51.49:056][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatDXT
[2023.01.31-21.51.49:056][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatETC2
[2023.01.31-21.51.49:056][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatIntelISPCTexComp
[2023.01.31-21.51.49:056][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatUncompressed
[2023.01.31-21.51.49:056][  0]LogTextureFormatOodle: Display: Oodle Texture TFO init; latest sdk version = 2.9.8
[2023.01.31-21.51.49:056][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.5.dll
[2023.01.31-21.51.49:056][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.6.dll
[2023.01.31-21.51.49:056][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.7.dll
[2023.01.31-21.51.49:057][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.8.dll
[2023.01.31-21.51.49:057][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatOodle
[2023.01.31-21.51.49:061][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android'
[2023.01.31-21.51.49:061][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ASTC'
[2023.01.31-21.51.49:061][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_DXT'
[2023.01.31-21.51.49:061][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ETC2'
[2023.01.31-21.51.49:061][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'AndroidClient'
[2023.01.31-21.51.49:061][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ASTCClient'
[2023.01.31-21.51.49:061][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_DXTClient'
[2023.01.31-21.51.49:061][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ETC2Client'
[2023.01.31-21.51.49:061][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_Multi'
[2023.01.31-21.51.49:061][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_MultiClient'
[2023.01.31-21.51.49:073][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLens'
[2023.01.31-21.51.49:073][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLensClient'
[2023.01.31-21.51.49:076][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOS'
[2023.01.31-21.51.49:076][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOSClient'
[2023.01.31-21.51.49:078][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Linux'
[2023.01.31-21.51.49:078][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxEditor'
[2023.01.31-21.51.49:078][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxServer'
[2023.01.31-21.51.49:078][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxClient'
[2023.01.31-21.51.49:079][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64'
[2023.01.31-21.51.49:079][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Server'
[2023.01.31-21.51.49:079][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Client'
[2023.01.31-21.51.49:081][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOS'
[2023.01.31-21.51.49:081][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOSClient'
[2023.01.31-21.51.49:084][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Windows'
[2023.01.31-21.51.49:084][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsEditor'
[2023.01.31-21.51.49:084][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsServer'
[2023.01.31-21.51.49:085][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsClient'
[2023.01.31-21.51.49:085][  0]LogTargetPlatformManager: Display: Building Assets For WindowsEditor
[2023.01.31-21.51.49:085][  0]LogTargetPlatformManager: Unable to find audio format BINKA from hinted modules, loading all potential format modules to find it
[2023.01.31-21.51.49:086][  0]LogTargetPlatformManager: Loaded format module AudioFormatADPCM
[2023.01.31-21.51.49:086][  0]LogTargetPlatformManager:   ADPCM
[2023.01.31-21.51.49:086][  0]LogTargetPlatformManager:   PCM
[2023.01.31-21.51.49:088][  0]LogTargetPlatformManager: Loaded format module AudioFormatBink
[2023.01.31-21.51.49:088][  0]LogTargetPlatformManager:   BINKA
[2023.01.31-21.51.49:091][  0]LogAudioDebug: Display: Lib vorbis DLL was dynamically loaded.
[2023.01.31-21.51.49:091][  0]LogTargetPlatformManager: Loaded format module AudioFormatOgg
[2023.01.31-21.51.49:091][  0]LogTargetPlatformManager:   OGG
[2023.01.31-21.51.49:092][  0]LogTargetPlatformManager: Loaded format module AudioFormatOpus
[2023.01.31-21.51.49:092][  0]LogTargetPlatformManager:   OPUS
[2023.01.31-21.51.49:116][  0]LogTargetPlatformManager: Unable to find shader format SF_METAL from hinted modules, loading all potential format modules to find it
[2023.01.31-21.51.49:119][  0]LogTargetPlatformManager: Loaded format module MetalShaderFormat
[2023.01.31-21.51.49:119][  0]LogTargetPlatformManager:   SF_METAL
[2023.01.31-21.51.49:119][  0]LogTargetPlatformManager:   SF_METAL_MRT
[2023.01.31-21.51.49:119][  0]LogTargetPlatformManager:   SF_METAL_TVOS
[2023.01.31-21.51.49:119][  0]LogTargetPlatformManager:   SF_METAL_MRT_TVOS
[2023.01.31-21.51.49:119][  0]LogTargetPlatformManager:   SF_METAL_SM5
[2023.01.31-21.51.49:119][  0]LogTargetPlatformManager:   SF_METAL_MACES3_1
[2023.01.31-21.51.49:119][  0]LogTargetPlatformManager:   SF_METAL_MRT_MAC
[2023.01.31-21.51.49:119][  0]LogTargetPlatformManager: Loaded format module ShaderFormatD3D
[2023.01.31-21.51.49:119][  0]LogTargetPlatformManager:   PCD3D_SM6
[2023.01.31-21.51.49:119][  0]LogTargetPlatformManager:   PCD3D_SM5
[2023.01.31-21.51.49:119][  0]LogTargetPlatformManager:   PCD3D_ES31
[2023.01.31-21.51.49:119][  0]LogTargetPlatformManager:   D3D_ES3_1_HOLOLENS
[2023.01.31-21.51.49:119][  0]LogTargetPlatformManager: Loaded format module ShaderFormatOpenGL
[2023.01.31-21.51.49:119][  0]LogTargetPlatformManager:   GLSL_150_ES31
[2023.01.31-21.51.49:119][  0]LogTargetPlatformManager:   GLSL_ES3_1_ANDROID
[2023.01.31-21.51.49:122][  0]LogTargetPlatformManager: Loaded format module ShaderFormatVectorVM
[2023.01.31-21.51.49:122][  0]LogTargetPlatformManager:   VVM_1_0
[2023.01.31-21.51.49:122][  0]LogTargetPlatformManager: Loaded format module VulkanShaderFormat
[2023.01.31-21.51.49:122][  0]LogTargetPlatformManager:   SF_VULKAN_SM5
[2023.01.31-21.51.49:122][  0]LogTargetPlatformManager:   SF_VULKAN_ES31_ANDROID
[2023.01.31-21.51.49:122][  0]LogTargetPlatformManager:   SF_VULKAN_ES31
[2023.01.31-21.51.49:122][  0]LogTargetPlatformManager:   SF_VULKAN_SM5_ANDROID
[2023.01.31-21.51.49:122][  0]LogRendererCore: Ray tracing is disabled. Reason: disabled through project setting (r.RayTracing=0).
[2023.01.31-21.51.49:124][  0]LogDerivedDataCache: FDerivedDataBackendGraph: Pak pak cache file ../../../../../../Users/fansi/Documents/Unreal Projects/RealAI/DerivedDataCache/DDC.ddp not found, will not use a pak cache.
[2023.01.31-21.51.49:124][  0]LogDerivedDataCache: Unable to find inner node Pak for hierarchy Hierarchy.
[2023.01.31-21.51.49:124][  0]LogDerivedDataCache: FDerivedDataBackendGraph: CompressedPak pak cache file ../../../../../../Users/fansi/Documents/Unreal Projects/RealAI/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2023.01.31-21.51.49:124][  0]LogDerivedDataCache: Unable to find inner node CompressedPak for hierarchy Hierarchy.
[2023.01.31-21.51.49:137][  0]LogDerivedDataCache: Display: ../../../Engine/DerivedDataCache/Compressed.ddp: Opened pak cache for reading. (1433 MiB)
[2023.01.31-21.51.49:137][  0]LogDerivedDataCache: FDerivedDataBackendGraph: EnterprisePak pak cache file ../../../Enterprise/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2023.01.31-21.51.49:137][  0]LogDerivedDataCache: Unable to find inner node EnterprisePak for hierarchy Hierarchy.
[2023.01.31-21.51.49:142][  0]LogDerivedDataCache: Speed tests for C:/Users/fansi/AppData/Local/UnrealEngine/Common/DerivedDataCache took 0.01 seconds
[2023.01.31-21.51.49:142][  0]LogDerivedDataCache: Display: Performance to C:/Users/fansi/AppData/Local/UnrealEngine/Common/DerivedDataCache: Latency=0.01ms. RandomReadSpeed=442.50MBs, RandomWriteSpeed=334.34MBs. Assigned SpeedClass 'Local'
[2023.01.31-21.51.49:143][  0]LogDerivedDataCache: Using Local data cache path C:/Users/fansi/AppData/Local/UnrealEngine/Common/DerivedDataCache: Writable
[2023.01.31-21.51.49:143][  0]LogDerivedDataCache: Shared data cache path not found in *engine.ini, will not use an Shared cache.
[2023.01.31-21.51.49:143][  0]LogDerivedDataCache: Unable to find inner node Shared for hierarchy Hierarchy.
[2023.01.31-21.51.49:143][  0]LogVirtualization: Display: VirtualizationSystem name found in ini file: None
[2023.01.31-21.51.49:143][  0]LogVirtualization: Display: FNullVirtualizationSystem mounted, virtualization will be disabled
[2023.01.31-21.51.49:143][  0]LogShaderCompilers: Guid format shader working directory is -16 characters bigger than the processId version (../../../../../../Users/fansi/Documents/Unreal Projects/RealAI/Intermediate/Shaders/WorkingDirectory/4052/).
[2023.01.31-21.51.49:143][  0]LogShaderCompilers: Cleaned the shader compiler working directory 'C:/Users/fansi/AppData/Local/Temp/UnrealShaderWorkingDir/4E39E90E46EC3C5E7881BCBD2D8AB133/'.
[2023.01.31-21.51.49:151][  0]LogXGEController: Display: Initialized XGE controller. XGE tasks will not be spawned on this machine.
[2023.01.31-21.51.49:151][  0]LogShaderCompilers: Display: Using XGE Controller for Shader Compilation.
[2023.01.31-21.51.49:523][  0]LogTurnkeySupport: Completed SDK detection: ExitCode = 0
[2023.01.31-21.51.49:746][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../../Users/fansi/Documents/Unreal Projects/RealAI/Intermediate/ShaderAutogen/PCD3D_SM6/AutogenShaderHeaders.ush
[2023.01.31-21.51.49:746][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.01.31-21.51.49:880][  0]LogInit: FStereoShaderAspects: --- StereoAspects begin ---
[2023.01.31-21.51.49:880][  0]LogInit: FStereoShaderAspects: Platform=PCD3D_SM6 (49)
[2023.01.31-21.51.49:880][  0]LogInit: FStereoShaderAspects: bInstancedStereo = 0
[2023.01.31-21.51.49:880][  0]LogInit: FStereoShaderAspects: bMobilePlatform = 0
[2023.01.31-21.51.49:880][  0]LogInit: FStereoShaderAspects: bMobilePostprocessing = 1
[2023.01.31-21.51.49:880][  0]LogInit: FStereoShaderAspects: bMobileMultiView = 0
[2023.01.31-21.51.49:880][  0]LogInit: FStereoShaderAspects: bMultiViewportCapable = 1
[2023.01.31-21.51.49:880][  0]LogInit: FStereoShaderAspects: bInstancedStereoNative = 0
[2023.01.31-21.51.49:880][  0]LogInit: FStereoShaderAspects: ---
[2023.01.31-21.51.49:880][  0]LogInit: FStereoShaderAspects: bMobileMultiViewCoreSupport = 0
[2023.01.31-21.51.49:880][  0]LogInit: FStereoShaderAspects: bMobileMultiViewNative = 0
[2023.01.31-21.51.49:880][  0]LogInit: FStereoShaderAspects: bMobileMultiViewFallback = 0
[2023.01.31-21.51.49:880][  0]LogInit: FStereoShaderAspects: ---
[2023.01.31-21.51.49:880][  0]LogInit: FStereoShaderAspects: bInstancedMultiViewportEnabled = 0
[2023.01.31-21.51.49:880][  0]LogInit: FStereoShaderAspects: bInstancedStereoEnabled = 0
[2023.01.31-21.51.49:880][  0]LogInit: FStereoShaderAspects: bMobileMultiViewEnabled = 0
[2023.01.31-21.51.49:880][  0]LogInit: FStereoShaderAspects: --- StereoAspects end ---
[2023.01.31-21.51.49:943][  0]LogSlate: Using FreeType 2.10.0
[2023.01.31-21.51.49:943][  0]LogSlate: SlateFontServices - WITH_FREETYPE: 1, WITH_HARFBUZZ: 1
[2023.01.31-21.51.49:970][  0]LogAssetRegistry: FAssetRegistry took 0.0081 seconds to start up
[2023.01.31-21.51.49:975][  0]LogEditorDomain: Display: EditorDomain is Disabled
[2023.01.31-21.51.50:079][  0]LogTexture: Display: Texture Encode Speed: FinalIfAvailable (editor).
[2023.01.31-21.51.50:318][  0]LogInit: Selected Device Profile: [WindowsEditor]
[2023.01.31-21.51.50:318][  0]LogDeviceProfileManager: Available device profiles:
[2023.01.31-21.51.50:318][  0]LogDeviceProfileManager: 	[000007B7766C2000][000007B76C7BD800 52] GlobalDefaults, 
[2023.01.31-21.51.50:318][  0]LogDeviceProfileManager: 	[000007B7766C3400][000007B76D770000 52] Windows, 
[2023.01.31-21.51.50:318][  0]LogDeviceProfileManager: 	[000007B7766C3600][000007B763327800 52] WindowsEditor, 
[2023.01.31-21.51.50:318][  0]LogDeviceProfileManager: 	[000007B7766C2A00][000007B76C3E2800 52] WindowsServer, 
[2023.01.31-21.51.50:318][  0]LogDeviceProfileManager: 	[000007B7766C2C00][000007B776740000 52] WindowsClient, 
[2023.01.31-21.51.50:318][  0]LogDeviceProfileManager: 	[000007B7766C1C00][000007B776745000 52] IOS, 
[2023.01.31-21.51.50:318][  0]LogDeviceProfileManager: 	[000007B7766C2E00][000007B776747800 52] iPadAir2, 
[2023.01.31-21.51.50:318][  0]LogDeviceProfileManager: 	[000007B7766C4000][000007B77674C800 52] IPadPro, 
[2023.01.31-21.51.50:318][  0]LogDeviceProfileManager: 	[000007B7766C4200][000007B77674A000 52] iPadAir3, 
[2023.01.31-21.51.50:318][  0]LogDeviceProfileManager: 	[000007B7766C1A00][000007B76FEAC800 52] iPadAir4, 
[2023.01.31-21.51.50:318][  0]LogDeviceProfileManager: 	[000007B7766C3000][000007B776770000 52] iPadAir5, 
[2023.01.31-21.51.50:318][  0]LogDeviceProfileManager: 	[000007B7766C4E00][000007B776775000 52] iPadMini4, 
[2023.01.31-21.51.50:318][  0]LogDeviceProfileManager: 	[000007B7766C2600][000007B776777800 52] iPadMini5, 
[2023.01.31-21.51.50:318][  0]LogDeviceProfileManager: 	[000007B7766C1000][000007B77677A000 52] iPadMini6, 
[2023.01.31-21.51.50:318][  0]LogDeviceProfileManager: 	[000007B7766C3800][000007B7767A0000 52] iPhone6S, 
[2023.01.31-21.51.50:318][  0]LogDeviceProfileManager: 	[000007B7766C5E00][000007B7767A2800 52] iPhone7, 
[2023.01.31-21.51.50:318][  0]LogDeviceProfileManager: 	[000007B7766C5C00][000007B7767A5000 52] iPodTouch7, 
[2023.01.31-21.51.50:318][  0]LogDeviceProfileManager: 	[000007B7766C3E00][000007B7767AA000 52] iPhone6SPlus, 
[2023.01.31-21.51.50:318][  0]LogDeviceProfileManager: 	[000007B7766C4400][000007B7767AC800 52] iPhone7Plus, 
[2023.01.31-21.51.50:318][  0]LogDeviceProfileManager: 	[000007B7766C5200][000007B776742800 52] iPhoneSE, 
[2023.01.31-21.51.50:318][  0]LogDeviceProfileManager: 	[000007B7766C0000][000007B77677C800 52] iPhone8, 
[2023.01.31-21.51.50:318][  0]LogDeviceProfileManager: 	[000007B7766C1800][000007B7767A7800 52] iPhone8Plus, 
[2023.01.31-21.51.50:318][  0]LogDeviceProfileManager: 	[000007B7766C1600][000007B776790000 52] iPhoneX, 
[2023.01.31-21.51.50:318][  0]LogDeviceProfileManager: 	[000007B7766C2800][000007B776795000 52] iPhoneXS, 
[2023.01.31-21.51.50:318][  0]LogDeviceProfileManager: 	[000007B7766C2400][000007B776797800 52] iPhoneXSMax, 
[2023.01.31-21.51.50:318][  0]LogDeviceProfileManager: 	[000007B7766C0200][000007B77679A000 52] iPhoneXR, 
[2023.01.31-21.51.50:318][  0]LogDeviceProfileManager: 	[000007B7766C5000][000007B77679C800 52] iPhone11, 
[2023.01.31-21.51.50:318][  0]LogDeviceProfileManager: 	[000007B7766C4A00][000007B776772800 52] iPhone11Pro, 
[2023.01.31-21.51.50:318][  0]LogDeviceProfileManager: 	[000007B7766C5A00][000007B7767B0000 52] iPhone11ProMax, 
[2023.01.31-21.51.50:318][  0]LogDeviceProfileManager: 	[000007B7766C5400][000007B7767B5000 52] iPhoneSE2, 
[2023.01.31-21.51.50:318][  0]LogDeviceProfileManager: 	[000007B7766C1E00][000007B7767B7800 52] iPhone12Mini, 
[2023.01.31-21.51.50:318][  0]LogDeviceProfileManager: 	[000007B7766C6000][000007B7767BA000 52] iPhone12, 
[2023.01.31-21.51.50:318][  0]LogDeviceProfileManager: 	[000007B7766C3A00][000007B7767BC800 52] iPhone12Pro, 
[2023.01.31-21.51.50:318][  0]LogDeviceProfileManager: 	[000007B7766C6E00][000007B776792800 52] iPhone12ProMax, 
[2023.01.31-21.51.50:318][  0]LogDeviceProfileManager: 	[000007B7766C3C00][000007B7767C0000 52] iPhone13Mini, 
[2023.01.31-21.51.50:318][  0]LogDeviceProfileManager: 	[000007B7766C6A00][000007B7767C5000 52] iPhone13, 
[2023.01.31-21.51.50:318][  0]LogDeviceProfileManager: 	[000007B7766C5600][000007B7767C7800 52] iPhone13Pro, 
[2023.01.31-21.51.50:318][  0]LogDeviceProfileManager: 	[000007B7766C3200][000007B7767CA000 52] iPhone13ProMax, 
[2023.01.31-21.51.50:318][  0]LogDeviceProfileManager: 	[000007B7766C6200][000007B7767CC800 52] iPhoneSE3, 
[2023.01.31-21.51.50:318][  0]LogDeviceProfileManager: 	[000007B7766C7000][000007B7767B2800 52] iPhone14, 
[2023.01.31-21.51.50:318][  0]LogDeviceProfileManager: 	[000007B7766C4C00][000007B7767D0000 52] iPhone14Plus, 
[2023.01.31-21.51.50:318][  0]LogDeviceProfileManager: 	[000007B7766C7E00][000007B7767D5000 52] iPhone14Pro, 
[2023.01.31-21.51.50:318][  0]LogDeviceProfileManager: 	[000007B7766C6600][000007B7767D7800 52] iPhone14ProMax, 
[2023.01.31-21.51.50:318][  0]LogDeviceProfileManager: 	[000007B7766C7A00][000007B7767DA000 52] iPadPro105, 
[2023.01.31-21.51.50:318][  0]LogDeviceProfileManager: 	[000007B7766C5800][000007B7767DC800 52] iPadPro129, 
[2023.01.31-21.51.50:318][  0]LogDeviceProfileManager: 	[000007B7766C4800][000007B7767C2800 52] iPadPro97, 
[2023.01.31-21.51.50:318][  0]LogDeviceProfileManager: 	[000007B7766C7200][000007B7767E0000 52] iPadPro2_129, 
[2023.01.31-21.51.50:318][  0]LogDeviceProfileManager: 	[000007B7766C8000][000007B7767E5000 52] iPad5, 
[2023.01.31-21.51.50:318][  0]LogDeviceProfileManager: 	[000007B7766C6800][000007B7767E7800 52] iPad6, 
[2023.01.31-21.51.50:318][  0]LogDeviceProfileManager: 	[000007B7766C8E00][000007B7767EA000 52] iPad7, 
[2023.01.31-21.51.50:318][  0]LogDeviceProfileManager: 	[000007B7766C7600][000007B7767EC800 52] iPad8, 
[2023.01.31-21.51.50:318][  0]LogDeviceProfileManager: 	[000007B7766C8A00][000007B7767D2800 52] iPad9, 
[2023.01.31-21.51.50:318][  0]LogDeviceProfileManager: 	[000007B7766C4600][000007B776AA0000 52] iPad10, 
[2023.01.31-21.51.50:318][  0]LogDeviceProfileManager: 	[000007B7766C6C00][000007B776AA5000 52] iPadPro11, 
[2023.01.31-21.51.50:318][  0]LogDeviceProfileManager: 	[000007B7766C8200][000007B776AA7800 52] iPadPro2_11, 
[2023.01.31-21.51.50:318][  0]LogDeviceProfileManager: 	[000007B7766C9000][000007B776AAA000 52] iPadPro3_11, 
[2023.01.31-21.51.50:318][  0]LogDeviceProfileManager: 	[000007B7766C7800][000007B776AAC800 52] iPadPro4_11, 
[2023.01.31-21.51.50:318][  0]LogDeviceProfileManager: 	[000007B7766C9E00][000007B7767E2800 52] iPadPro3_129, 
[2023.01.31-21.51.50:318][  0]LogDeviceProfileManager: 	[000007B7766C8600][000007B776AB0000 52] iPadPro4_129, 
[2023.01.31-21.51.50:318][  0]LogDeviceProfileManager: 	[000007B7766C9A00][000007B776AB5000 52] iPadPro5_129, 
[2023.01.31-21.51.50:318][  0]LogDeviceProfileManager: 	[000007B7766C6400][000007B776AB7800 52] iPadPro6_129, 
[2023.01.31-21.51.50:318][  0]LogDeviceProfileManager: 	[000007B7766C7C00][000007B776ABA000 52] AppleTV, 
[2023.01.31-21.51.50:318][  0]LogDeviceProfileManager: 	[000007B7766C9200][000007B776ABC800 52] AppleTV4K, 
[2023.01.31-21.51.50:318][  0]LogDeviceProfileManager: 	[000007B7766CA000][000007B776AA2800 52] AppleTV2_4K, 
[2023.01.31-21.51.50:318][  0]LogDeviceProfileManager: 	[000007B7766C8800][000007B776AC0000 52] TVOS, 
[2023.01.31-21.51.50:318][  0]LogDeviceProfileManager: 	[000007B7766CB400][000007B776AC7800 52] Mac, 
[2023.01.31-21.51.50:318][  0]LogDeviceProfileManager: 	[000007B7766CB600][000007B776AC5000 52] MacEditor, 
